,0,1,2,3,4,5,6,7,8
194,0.99998796,0.9999802,0.37828398,0.6143356,0.99998593,0.9999851,0.9999677,0.9999707,0.9999762
195,0.99997926,0.9999747,0.3864407,0.63547766,0.99998146,0.9999784,0.9999583,0.99995863,0.999965
196,0.99999166,0.9999871,0.3733937,0.61707264,0.9999909,0.99999017,0.9999783,0.9999801,0.999984
197,0.99999386,0.99999154,0.36895648,0.6182155,0.9999939,0.9999932,0.9999853,0.99998647,0.9999897
198,0.9993507,0.99931884,0.3918633,0.63744324,0.9994582,0.9993798,0.9989239,0.99848634,0.9988726
199,0.9999846,0.99998,0.3614158,0.6292908,0.9999852,0.9999828,0.99996626,0.99996704,0.9999714
200,0.9999221,0.9998914,0.3281576,0.6072866,0.999926,0.99992263,0.9998584,0.9998473,0.9998843
201,0.99998057,0.999966,0.38885608,0.61801517,0.9999783,0.9999733,0.9999399,0.9999499,0.99995714
202,0.99998504,0.99997395,0.38791546,0.6158536,0.99998266,0.99998,0.99995553,0.99996203,0.9999674
203,0.99998677,0.99998057,0.379631,0.6380066,0.9999858,0.99998593,0.99996835,0.9999681,0.9999735
204,0.99995697,0.999954,0.3572229,0.6237161,0.9999603,0.99995655,0.9999296,0.9999286,0.99992704
205,0.9997527,0.9997991,0.39117524,0.63194424,0.9998133,0.99983674,0.9995782,0.999669,0.99975723
206,0.99977785,0.99977094,0.3699103,0.63520813,0.9997533,0.99977875,0.99966425,0.9996313,0.9996155
207,0.9997912,0.9997611,0.39712355,0.65124226,0.9997399,0.99980015,0.9996222,0.99954236,0.9995872
208,0.9999522,0.9999316,0.40162796,0.6484777,0.99995595,0.9999459,0.999886,0.9998868,0.99990404
209,0.99998546,0.9999775,0.3711601,0.6139738,0.99998266,0.99998295,0.9999648,0.9999682,0.99997354
210,0.9999485,0.999914,0.37642944,0.6206799,0.9999311,0.9999434,0.99987113,0.9998881,0.9998941
211,0.9999754,0.9999723,0.36862072,0.62673545,0.9999782,0.9999733,0.99995685,0.9999542,0.99995464
212,0.99992526,0.99988806,0.40009224,0.63999355,0.99989194,0.9999137,0.99979424,0.9998261,0.99984044
213,0.99998677,0.99998134,0.3553624,0.62133926,0.9999867,0.9999862,0.9999684,0.99997205,0.9999778
214,0.9999925,0.99998945,0.36963817,0.61694455,0.9999929,0.999992,0.9999814,0.9999838,0.9999875
215,0.9999911,0.9999869,0.37892854,0.6288676,0.99999136,0.9999902,0.99997747,0.9999799,0.99998444
216,0.9999725,0.99996483,0.35049045,0.60422885,0.9999734,0.99997514,0.99994045,0.99994546,0.9999585
217,0.99996305,0.9999363,0.3813731,0.61649144,0.99995154,0.9999567,0.9999032,0.9999115,0.9999213
218,0.9999884,0.99998283,0.378044,0.6167318,0.99998623,0.99998635,0.9999714,0.99997437,0.99997854
219,0.99997616,0.9999663,0.38859993,0.6299869,0.9999753,0.99997616,0.9999435,0.9999495,0.99995947
220,0.99997526,0.9999647,0.3780699,0.6290973,0.99997526,0.99997365,0.9999425,0.99994713,0.99995685
221,0.99997866,0.9999625,0.39015403,0.61714756,0.999974,0.9999727,0.99993855,0.9999441,0.9999541
222,0.99994445,0.99993014,0.38575268,0.6603977,0.9999425,0.99993753,0.99984205,0.99988365,0.99989885
223,0.99989945,0.99988556,0.38482937,0.6667394,0.9999031,0.99991137,0.9998114,0.99977607,0.9998222
224,0.9999094,0.9999062,0.35434124,0.62118465,0.999915,0.999904,0.99985886,0.9998528,0.99984175
225,0.99989504,0.999841,0.35820854,0.61642575,0.99988407,0.99988264,0.9997237,0.9997991,0.99981755
226,0.99999136,0.99998856,0.36525038,0.6294153,0.9999917,0.99999064,0.9999804,0.99998146,0.99998534
227,0.99997246,0.9999674,0.38136128,0.6337655,0.9999766,0.9999702,0.9999486,0.9999462,0.9999504
228,0.99999243,0.9999903,0.3635744,0.6217522,0.99999255,0.9999919,0.99998325,0.9999842,0.9999879
229,0.99997646,0.99996823,0.36471885,0.6362623,0.9999768,0.999973,0.9999467,0.999947,0.9999531
230,0.9999883,0.9999834,0.37584576,0.62822217,0.99998873,0.9999878,0.9999717,0.99997485,0.9999801
231,0.9999894,0.99998665,0.3588194,0.6184794,0.9999905,0.9999894,0.99997735,0.99997854,0.9999829
232,0.99978566,0.9995945,0.3002397,0.60384667,0.99976593,0.99978113,0.99954176,0.99961734,0.99963516
233,0.999974,0.99996316,0.3728863,0.6464384,0.9999731,0.99996763,0.9999335,0.99994105,0.9999453
234,0.99988043,0.9998718,0.40076557,0.63688064,0.9998908,0.99987316,0.99975276,0.99973285,0.9998321
235,0.99995744,0.9999356,0.39264354,0.6334341,0.9999578,0.9999529,0.9998857,0.9998996,0.99991894
236,0.9999918,0.99998915,0.36148185,0.6137686,0.9999923,0.9999915,0.99998116,0.9999832,0.9999867
237,0.9999466,0.9999278,0.39051768,0.6519251,0.9999518,0.9999365,0.99987257,0.99986905,0.99989605
238,0.9999493,0.99993765,0.37371874,0.64772767,0.9999456,0.99995023,0.99989,0.9999054,0.999916
239,0.99997693,0.99997294,0.36116672,0.62798095,0.9999777,0.99997526,0.9999554,0.99995756,0.9999624
240,0.9999772,0.9999673,0.38859594,0.6301263,0.9999747,0.99997365,0.99994665,0.999949,0.99995303
241,0.99998814,0.9999814,0.3853797,0.6164867,0.99998575,0.9999851,0.9999687,0.9999727,0.9999765
242,0.9999659,0.99993885,0.37385708,0.6106646,0.99996156,0.99995714,0.9999167,0.9999145,0.9999396
243,0.99990743,0.9998761,0.36623693,0.6548891,0.99990386,0.99992687,0.9997488,0.9997874,0.99981827
244,0.9999831,0.9999794,0.3609796,0.62304825,0.99998516,0.99998295,0.9999667,0.99996537,0.99997103
245,0.9998531,0.99975544,0.30113503,0.59815395,0.999834,0.99985945,0.99970955,0.9996803,0.99974114
246,0.99998724,0.9999807,0.38416153,0.6339871,0.9999873,0.99998546,0.99996805,0.9999697,0.9999758
247,0.9999626,0.9999465,0.3714149,0.6357225,0.9999606,0.9999632,0.9999056,0.99992055,0.9999312
248,0.99995244,0.9999331,0.39954105,0.61967653,0.999936,0.9999454,0.9998859,0.99990404,0.9999109
249,0.9998948,0.9998814,0.41108757,0.64110166,0.9998978,0.9998898,0.9997884,0.99980885,0.9998455
